Filename, population size, elitism percentage, mutation rate, score
tuning_sets/tune_600_e.txt,1000,0.1,0.3,-152
tuning_sets/tune_600_a.txt,1000,0.1,0.4,-193
tuning_sets/tune_600_a.txt,1000,0.1,0.4,-195
tuning_sets/tune_600_a.txt,1000,0.1,0.4,-264
tuning_sets/tune_600_a.txt,1000,0.1,0.4,-99
tuning_sets/tune_600_a.txt,1000,0.1,0.4,-97
tuning_sets/tune_600_b.txt,1000,0.1,0.4,-213
tuning_sets/tune_600_b.txt,1000,0.1,0.4,-136
tuning_sets/tune_600_b.txt,1000,0.1,0.4,-236
tuning_sets/tune_600_b.txt,1000,0.1,0.4,-193
tuning_sets/tune_600_b.txt,1000,0.1,0.4,-177
tuning_sets/tune_600_c.txt,1000,0.1,0.4,-172
tuning_sets/tune_600_c.txt,1000,0.1,0.4,-231
tuning_sets/tune_600_c.txt,1000,0.1,0.4,-219
tuning_sets/tune_600_c.txt,1000,0.1,0.4,-232
tuning_sets/tune_600_c.txt,1000,0.1,0.4,-143
tuning_sets/tune_600_d.txt,1000,0.1,0.4,-174
tuning_sets/tune_600_d.txt,1000,0.1,0.4,-130
tuning_sets/tune_600_d.txt,1000,0.1,0.4,-194
tuning_sets/tune_600_d.txt,1000,0.1,0.4,-200
tuning_sets/tune_600_d.txt,1000,0.1,0.4,-212
tuning_sets/tune_600_e.txt,1000,0.1,0.4,-229
tuning_sets/tune_600_e.txt,1000,0.1,0.4,-102
tuning_sets/tune_600_e.txt,1000,0.1,0.4,-92
tuning_sets/tune_600_e.txt,1000,0.1,0.4,-134
tuning_sets/tune_600_e.txt,1000,0.1,0.4,-187
tuning_sets/tune_600_a.txt,1000,0.1,0.5,-157
tuning_sets/tune_600_a.txt,1000,0.1,0.5,-234
tuning_sets/tune_600_a.txt,1000,0.1,0.5,-193
tuning_sets/tune_600_a.txt,1000,0.1,0.5,-187
tuning_sets/tune_600_a.txt,1000,0.1,0.5,-173
tuning_sets/tune_600_b.txt,1000,0.1,0.5,-167
tuning_sets/tune_600_b.txt,1000,0.1,0.5,-152
tuning_sets/tune_600_b.txt,1000,0.1,0.5,-185
tuning_sets/tune_600_b.txt,1000,0.1,0.5,-136
tuning_sets/tune_600_b.txt,1000,0.1,0.5,-205
tuning_sets/tune_600_c.txt,1000,0.1,0.5,-169
tuning_sets/tune_600_c.txt,1000,0.1,0.5,-109
tuning_sets/tune_600_c.txt,1000,0.1,0.5,-232
tuning_sets/tune_600_c.txt,1000,0.1,0.5,-172
tuning_sets/tune_600_c.txt,1000,0.1,0.5,-236
tuning_sets/tune_600_d.txt,1000,0.1,0.5,-92
tuning_sets/tune_600_d.txt,1000,0.1,0.5,-127
tuning_sets/tune_600_d.txt,1000,0.1,0.5,-213
tuning_sets/tune_600_d.txt,1000,0.1,0.5,-193
tuning_sets/tune_600_d.txt,1000,0.1,0.5,-185
tuning_sets/tune_600_e.txt,1000,0.1,0.5,-203
tuning_sets/tune_600_e.txt,1000,0.1,0.5,-228
tuning_sets/tune_600_e.txt,1000,0.1,0.5,-120
tuning_sets/tune_600_e.txt,1000,0.1,0.5,-276
tuning_sets/tune_600_e.txt,1000,0.1,0.5,-240
tuning_sets/tune_600_a.txt,1000,0.2,0.0,-251
tuning_sets/tune_600_a.txt,1000,0.2,0.0,-228
tuning_sets/tune_600_a.txt,1000,0.2,0.0,-290
tuning_sets/tune_600_a.txt,1000,0.2,0.0,-123
tuning_sets/tune_600_a.txt,1000,0.2,0.0,-243
tuning_sets/tune_600_b.txt,1000,0.2,0.0,-280
tuning_sets/tune_600_b.txt,1000,0.2,0.0,-206
tuning_sets/tune_600_b.txt,1000,0.2,0.0,-196
tuning_sets/tune_600_b.txt,1000,0.2,0.0,-249
tuning_sets/tune_600_b.txt,1000,0.2,0.0,-278
tuning_sets/tune_600_c.txt,1000,0.2,0.0,-207
tuning_sets/tune_600_c.txt,1000,0.2,0.0,-178
tuning_sets/tune_600_c.txt,1000,0.2,0.0,-264
tuning_sets/tune_600_c.txt,1000,0.2,0.0,-160
tuning_sets/tune_600_c.txt,1000,0.2,0.0,-220
tuning_sets/tune_600_d.txt,1000,0.2,0.0,-253
tuning_sets/tune_600_d.txt,1000,0.2,0.0,-214
tuning_sets/tune_600_d.txt,1000,0.2,0.0,-245
tuning_sets/tune_600_d.txt,1000,0.2,0.0,-247
tuning_sets/tune_600_d.txt,1000,0.2,0.0,-281
tuning_sets/tune_600_e.txt,1000,0.2,0.0,-237
tuning_sets/tune_600_e.txt,1000,0.2,0.0,-212
tuning_sets/tune_600_e.txt,1000,0.2,0.0,-334
tuning_sets/tune_600_e.txt,1000,0.2,0.0,-202
tuning_sets/tune_600_e.txt,1000,0.2,0.0,-270
tuning_sets/tune_600_a.txt,1000,0.2,0.1,-262
tuning_sets/tune_600_a.txt,1000,0.2,0.1,-236
tuning_sets/tune_600_a.txt,1000,0.2,0.1,-202
tuning_sets/tune_600_a.txt,1000,0.2,0.1,-225
tuning_sets/tune_600_a.txt,1000,0.2,0.1,-294
tuning_sets/tune_600_b.txt,1000,0.2,0.1,-249
tuning_sets/tune_600_b.txt,1000,0.2,0.1,-187
tuning_sets/tune_600_b.txt,1000,0.2,0.1,-247
tuning_sets/tune_600_b.txt,1000,0.2,0.1,-262
tuning_sets/tune_600_b.txt,1000,0.2,0.1,-301
tuning_sets/tune_600_c.txt,1000,0.2,0.1,-185
tuning_sets/tune_600_c.txt,1000,0.2,0.1,-189
tuning_sets/tune_600_c.txt,1000,0.2,0.1,-275
tuning_sets/tune_600_c.txt,1000,0.2,0.1,-273
tuning_sets/tune_600_c.txt,1000,0.2,0.1,-269
tuning_sets/tune_600_d.txt,1000,0.2,0.1,-223
tuning_sets/tune_600_d.txt,1000,0.2,0.1,-196
tuning_sets/tune_600_d.txt,1000,0.2,0.1,-226
tuning_sets/tune_600_d.txt,1000,0.2,0.1,-258
tuning_sets/tune_600_d.txt,1000,0.2,0.1,-235
tuning_sets/tune_600_e.txt,1000,0.2,0.1,-247
tuning_sets/tune_600_e.txt,1000,0.2,0.1,-246
tuning_sets/tune_600_e.txt,1000,0.2,0.1,-273
tuning_sets/tune_600_e.txt,1000,0.2,0.1,-199
tuning_sets/tune_600_e.txt,1000,0.2,0.1,-193
tuning_sets/tune_600_a.txt,1000,0.2,0.2,-219
tuning_sets/tune_600_a.txt,1000,0.2,0.2,-260
tuning_sets/tune_600_a.txt,1000,0.2,0.2,-269
tuning_sets/tune_600_a.txt,1000,0.2,0.2,-255
tuning_sets/tune_600_a.txt,1000,0.2,0.2,-291
tuning_sets/tune_600_b.txt,1000,0.2,0.2,-234
tuning_sets/tune_600_b.txt,1000,0.2,0.2,-251
tuning_sets/tune_600_b.txt,1000,0.2,0.2,-241
tuning_sets/tune_600_b.txt,1000,0.2,0.2,-225
tuning_sets/tune_600_b.txt,1000,0.2,0.2,-305
tuning_sets/tune_600_c.txt,1000,0.2,0.2,-230
tuning_sets/tune_600_c.txt,1000,0.2,0.2,-203
tuning_sets/tune_600_c.txt,1000,0.2,0.2,-163
tuning_sets/tune_600_c.txt,1000,0.2,0.2,-192
tuning_sets/tune_600_c.txt,1000,0.2,0.2,-242
tuning_sets/tune_600_d.txt,1000,0.2,0.2,-310
tuning_sets/tune_600_d.txt,1000,0.2,0.2,-227
tuning_sets/tune_600_d.txt,1000,0.2,0.2,-210
tuning_sets/tune_600_d.txt,1000,0.2,0.2,-252
tuning_sets/tune_600_d.txt,1000,0.2,0.2,-136
tuning_sets/tune_600_e.txt,1000,0.2,0.2,-228
tuning_sets/tune_600_e.txt,1000,0.2,0.2,-182
tuning_sets/tune_600_e.txt,1000,0.2,0.2,-251
tuning_sets/tune_600_e.txt,1000,0.2,0.2,-239
tuning_sets/tune_600_e.txt,1000,0.2,0.2,-266
tuning_sets/tune_600_a.txt,1000,0.2,0.3,-279
tuning_sets/tune_600_a.txt,1000,0.2,0.3,-217
tuning_sets/tune_600_a.txt,1000,0.2,0.3,-248
tuning_sets/tune_600_a.txt,1000,0.2,0.3,-189
tuning_sets/tune_600_a.txt,1000,0.2,0.3,-260
tuning_sets/tune_600_b.txt,1000,0.2,0.3,-287
tuning_sets/tune_600_b.txt,1000,0.2,0.3,-260
tuning_sets/tune_600_b.txt,1000,0.2,0.3,-211
tuning_sets/tune_600_b.txt,1000,0.2,0.3,-210
tuning_sets/tune_600_b.txt,1000,0.2,0.3,-134
tuning_sets/tune_600_c.txt,1000,0.2,0.3,-300
tuning_sets/tune_600_c.txt,1000,0.2,0.3,-216
tuning_sets/tune_600_c.txt,1000,0.2,0.3,-212
tuning_sets/tune_600_c.txt,1000,0.2,0.3,-93
tuning_sets/tune_600_c.txt,1000,0.2,0.3,-218
tuning_sets/tune_600_d.txt,1000,0.2,0.3,-266
tuning_sets/tune_600_d.txt,1000,0.2,0.3,-121
tuning_sets/tune_600_d.txt,1000,0.2,0.3,-283
tuning_sets/tune_600_d.txt,1000,0.2,0.3,-281
tuning_sets/tune_600_d.txt,1000,0.2,0.3,-209
tuning_sets/tune_600_e.txt,1000,0.2,0.3,-314
tuning_sets/tune_600_e.txt,1000,0.2,0.3,-302
tuning_sets/tune_600_e.txt,1000,0.2,0.3,-242
tuning_sets/tune_600_e.txt,1000,0.2,0.3,-78
tuning_sets/tune_600_e.txt,1000,0.2,0.3,-225
tuning_sets/tune_600_a.txt,1000,0.2,0.4,-270
tuning_sets/tune_600_a.txt,1000,0.2,0.4,-233
tuning_sets/tune_600_a.txt,1000,0.2,0.4,-165
tuning_sets/tune_600_a.txt,1000,0.2,0.4,-201
tuning_sets/tune_600_a.txt,1000,0.2,0.4,-141
tuning_sets/tune_600_b.txt,1000,0.2,0.4,-233
tuning_sets/tune_600_b.txt,1000,0.2,0.4,-260
tuning_sets/tune_600_b.txt,1000,0.2,0.4,-261
tuning_sets/tune_600_b.txt,1000,0.2,0.4,-185
tuning_sets/tune_600_b.txt,1000,0.2,0.4,-270
tuning_sets/tune_600_c.txt,1000,0.2,0.4,-237
tuning_sets/tune_600_c.txt,1000,0.2,0.4,-282
tuning_sets/tune_600_c.txt,1000,0.2,0.4,-280
tuning_sets/tune_600_c.txt,1000,0.2,0.4,-53
tuning_sets/tune_600_c.txt,1000,0.2,0.4,-189
tuning_sets/tune_600_d.txt,1000,0.2,0.4,-124
tuning_sets/tune_600_d.txt,1000,0.2,0.4,-197
tuning_sets/tune_600_d.txt,1000,0.2,0.4,-260
tuning_sets/tune_600_d.txt,1000,0.2,0.4,-239
tuning_sets/tune_600_d.txt,1000,0.2,0.4,-280
tuning_sets/tune_600_e.txt,1000,0.2,0.4,-254
tuning_sets/tune_600_e.txt,1000,0.2,0.4,-290
tuning_sets/tune_600_e.txt,1000,0.2,0.4,-237
tuning_sets/tune_600_e.txt,1000,0.2,0.4,-193
tuning_sets/tune_600_e.txt,1000,0.2,0.4,-226
tuning_sets/tune_600_a.txt,1000,0.2,0.5,-261
tuning_sets/tune_600_a.txt,1000,0.2,0.5,-248
tuning_sets/tune_600_a.txt,1000,0.2,0.5,-252
tuning_sets/tune_600_a.txt,1000,0.2,0.5,-275
tuning_sets/tune_600_a.txt,1000,0.2,0.5,-209
tuning_sets/tune_600_b.txt,1000,0.2,0.5,-227
tuning_sets/tune_600_b.txt,1000,0.2,0.5,-272
tuning_sets/tune_600_b.txt,1000,0.2,0.5,-220
tuning_sets/tune_600_b.txt,1000,0.2,0.5,-260
tuning_sets/tune_600_b.txt,1000,0.2,0.5,-276
tuning_sets/tune_600_c.txt,1000,0.2,0.5,-54
tuning_sets/tune_600_c.txt,1000,0.2,0.5,-256
tuning_sets/tune_600_c.txt,1000,0.2,0.5,-115
tuning_sets/tune_600_c.txt,1000,0.2,0.5,-235
tuning_sets/tune_600_c.txt,1000,0.2,0.5,-251
tuning_sets/tune_600_d.txt,1000,0.2,0.5,-229
tuning_sets/tune_600_d.txt,1000,0.2,0.5,-194
tuning_sets/tune_600_d.txt,1000,0.2,0.5,-236
tuning_sets/tune_600_d.txt,1000,0.2,0.5,-243
tuning_sets/tune_600_d.txt,1000,0.2,0.5,-208
tuning_sets/tune_600_e.txt,1000,0.2,0.5,-258
tuning_sets/tune_600_e.txt,1000,0.2,0.5,-194
tuning_sets/tune_600_e.txt,1000,0.2,0.5,-235
tuning_sets/tune_600_e.txt,1000,0.2,0.5,-167
tuning_sets/tune_600_e.txt,1000,0.2,0.5,-157
tuning_sets/tune_600_a.txt,1000,0.3,0.0,-248
tuning_sets/tune_600_a.txt,1000,0.3,0.0,-281
tuning_sets/tune_600_a.txt,1000,0.3,0.0,-246
tuning_sets/tune_600_a.txt,1000,0.3,0.0,-286
tuning_sets/tune_600_a.txt,1000,0.3,0.0,-240
tuning_sets/tune_600_b.txt,1000,0.3,0.0,-206
tuning_sets/tune_600_b.txt,1000,0.3,0.0,-273
tuning_sets/tune_600_b.txt,1000,0.3,0.0,-258
tuning_sets/tune_600_b.txt,1000,0.3,0.0,-259
tuning_sets/tune_600_b.txt,1000,0.3,0.0,-315
tuning_sets/tune_600_c.txt,1000,0.3,0.0,-243
tuning_sets/tune_600_c.txt,1000,0.3,0.0,-293
tuning_sets/tune_600_c.txt,1000,0.3,0.0,-207
tuning_sets/tune_600_c.txt,1000,0.3,0.0,-214
tuning_sets/tune_600_c.txt,1000,0.3,0.0,-261
tuning_sets/tune_600_d.txt,1000,0.3,0.0,-255
tuning_sets/tune_600_d.txt,1000,0.3,0.0,-228
tuning_sets/tune_600_d.txt,1000,0.3,0.0,-286
tuning_sets/tune_600_d.txt,1000,0.3,0.0,-255
tuning_sets/tune_600_d.txt,1000,0.3,0.0,-181
tuning_sets/tune_600_e.txt,1000,0.3,0.0,-311
tuning_sets/tune_600_e.txt,1000,0.3,0.0,-215
tuning_sets/tune_600_e.txt,1000,0.3,0.0,-243
tuning_sets/tune_600_e.txt,1000,0.3,0.0,-292
tuning_sets/tune_600_e.txt,1000,0.3,0.0,-157
tuning_sets/tune_600_a.txt,1000,0.3,0.1,-204
tuning_sets/tune_600_a.txt,1000,0.3,0.1,-280
tuning_sets/tune_600_a.txt,1000,0.3,0.1,-285
tuning_sets/tune_600_a.txt,1000,0.3,0.1,-262
tuning_sets/tune_600_a.txt,1000,0.3,0.1,-133
tuning_sets/tune_600_b.txt,1000,0.3,0.1,-236
tuning_sets/tune_600_b.txt,1000,0.3,0.1,-252
tuning_sets/tune_600_b.txt,1000,0.3,0.1,-265
tuning_sets/tune_600_b.txt,1000,0.3,0.1,-241
tuning_sets/tune_600_b.txt,1000,0.3,0.1,-222
tuning_sets/tune_600_c.txt,1000,0.3,0.1,-197
tuning_sets/tune_600_c.txt,1000,0.3,0.1,-208
tuning_sets/tune_600_c.txt,1000,0.3,0.1,-185
tuning_sets/tune_600_c.txt,1000,0.3,0.1,-218
tuning_sets/tune_600_c.txt,1000,0.3,0.1,-261
tuning_sets/tune_600_d.txt,1000,0.3,0.1,-227
tuning_sets/tune_600_d.txt,1000,0.3,0.1,-230
tuning_sets/tune_600_d.txt,1000,0.3,0.1,-255
tuning_sets/tune_600_d.txt,1000,0.3,0.1,-265
tuning_sets/tune_600_d.txt,1000,0.3,0.1,-285
tuning_sets/tune_600_e.txt,1000,0.3,0.1,-282
tuning_sets/tune_600_e.txt,1000,0.3,0.1,-282
tuning_sets/tune_600_e.txt,1000,0.3,0.1,-261
tuning_sets/tune_600_e.txt,1000,0.3,0.1,-306
tuning_sets/tune_600_e.txt,1000,0.3,0.1,-232
tuning_sets/tune_600_a.txt,1000,0.3,0.2,-235
tuning_sets/tune_600_a.txt,1000,0.3,0.2,-272
tuning_sets/tune_600_a.txt,1000,0.3,0.2,-274
tuning_sets/tune_600_a.txt,1000,0.3,0.2,-279
tuning_sets/tune_600_a.txt,1000,0.3,0.2,-293
tuning_sets/tune_600_b.txt,1000,0.3,0.2,-284
tuning_sets/tune_600_b.txt,1000,0.3,0.2,-239
tuning_sets/tune_600_b.txt,1000,0.3,0.2,-285
tuning_sets/tune_600_b.txt,1000,0.3,0.2,-242
tuning_sets/tune_600_b.txt,1000,0.3,0.2,-254
tuning_sets/tune_600_c.txt,1000,0.3,0.2,-263
tuning_sets/tune_600_c.txt,1000,0.3,0.2,-198
tuning_sets/tune_600_c.txt,1000,0.3,0.2,-253
tuning_sets/tune_600_c.txt,1000,0.3,0.2,-252
tuning_sets/tune_600_c.txt,1000,0.3,0.2,-300
tuning_sets/tune_600_d.txt,1000,0.3,0.2,-274
tuning_sets/tune_600_d.txt,1000,0.3,0.2,-219
tuning_sets/tune_600_d.txt,1000,0.3,0.2,-252
tuning_sets/tune_600_d.txt,1000,0.3,0.2,-278
tuning_sets/tune_600_d.txt,1000,0.3,0.2,-219
tuning_sets/tune_600_e.txt,1000,0.3,0.2,-278
tuning_sets/tune_600_e.txt,1000,0.3,0.2,-243
tuning_sets/tune_600_e.txt,1000,0.3,0.2,-267
tuning_sets/tune_600_e.txt,1000,0.3,0.2,-258
tuning_sets/tune_600_e.txt,1000,0.3,0.2,-246
tuning_sets/tune_600_a.txt,1000,0.3,0.3,-258
tuning_sets/tune_600_a.txt,1000,0.3,0.3,-325
tuning_sets/tune_600_a.txt,1000,0.3,0.3,-211
tuning_sets/tune_600_a.txt,1000,0.3,0.3,-237
tuning_sets/tune_600_a.txt,1000,0.3,0.3,-257
tuning_sets/tune_600_b.txt,1000,0.3,0.3,-258
tuning_sets/tune_600_b.txt,1000,0.3,0.3,-276
tuning_sets/tune_600_b.txt,1000,0.3,0.3,-256
tuning_sets/tune_600_b.txt,1000,0.3,0.3,-283
tuning_sets/tune_600_b.txt,1000,0.3,0.3,-215
tuning_sets/tune_600_c.txt,1000,0.3,0.3,-239
tuning_sets/tune_600_c.txt,1000,0.3,0.3,-252
tuning_sets/tune_600_c.txt,1000,0.3,0.3,-255
tuning_sets/tune_600_c.txt,1000,0.3,0.3,-251
tuning_sets/tune_600_c.txt,1000,0.3,0.3,-257
tuning_sets/tune_600_d.txt,1000,0.3,0.3,-265
tuning_sets/tune_600_d.txt,1000,0.3,0.3,-239
tuning_sets/tune_600_d.txt,1000,0.3,0.3,-294
tuning_sets/tune_600_d.txt,1000,0.3,0.3,-289
tuning_sets/tune_600_d.txt,1000,0.3,0.3,-315
tuning_sets/tune_600_e.txt,1000,0.3,0.3,-220
tuning_sets/tune_600_e.txt,1000,0.3,0.3,-249
tuning_sets/tune_600_e.txt,1000,0.3,0.3,-207
tuning_sets/tune_600_e.txt,1000,0.3,0.3,-134
tuning_sets/tune_600_e.txt,1000,0.3,0.3,-281
tuning_sets/tune_600_a.txt,1000,0.3,0.4,-244
tuning_sets/tune_600_a.txt,1000,0.3,0.4,-210
tuning_sets/tune_600_a.txt,1000,0.3,0.4,-231
tuning_sets/tune_600_a.txt,1000,0.3,0.4,-291
tuning_sets/tune_600_a.txt,1000,0.3,0.4,-226
tuning_sets/tune_600_b.txt,1000,0.3,0.4,-136
tuning_sets/tune_600_b.txt,1000,0.3,0.4,-186
tuning_sets/tune_600_b.txt,1000,0.3,0.4,-224
tuning_sets/tune_600_b.txt,1000,0.3,0.4,-239
tuning_sets/tune_600_b.txt,1000,0.3,0.4,-271
tuning_sets/tune_600_c.txt,1000,0.3,0.4,-237
tuning_sets/tune_600_c.txt,1000,0.3,0.4,-165
tuning_sets/tune_600_c.txt,1000,0.3,0.4,-298
tuning_sets/tune_600_c.txt,1000,0.3,0.4,-287
tuning_sets/tune_600_c.txt,1000,0.3,0.4,-193
tuning_sets/tune_600_d.txt,1000,0.3,0.4,-234
tuning_sets/tune_600_d.txt,1000,0.3,0.4,-279
tuning_sets/tune_600_d.txt,1000,0.3,0.4,-260
tuning_sets/tune_600_d.txt,1000,0.3,0.4,-242
tuning_sets/tune_600_d.txt,1000,0.3,0.4,-266
tuning_sets/tune_600_e.txt,1000,0.3,0.4,-330
tuning_sets/tune_600_e.txt,1000,0.3,0.4,-276
tuning_sets/tune_600_e.txt,1000,0.3,0.4,-248
tuning_sets/tune_600_e.txt,1000,0.3,0.4,-238
tuning_sets/tune_600_e.txt,1000,0.3,0.4,-269
tuning_sets/tune_600_a.txt,1000,0.3,0.5,-270
tuning_sets/tune_600_a.txt,1000,0.3,0.5,-198
tuning_sets/tune_600_a.txt,1000,0.3,0.5,-252
tuning_sets/tune_600_a.txt,1000,0.3,0.5,-283
tuning_sets/tune_600_a.txt,1000,0.3,0.5,-213
tuning_sets/tune_600_b.txt,1000,0.3,0.5,-245
tuning_sets/tune_600_b.txt,1000,0.3,0.5,-215
tuning_sets/tune_600_b.txt,1000,0.3,0.5,-267
tuning_sets/tune_600_b.txt,1000,0.3,0.5,-229
tuning_sets/tune_600_b.txt,1000,0.3,0.5,-268
tuning_sets/tune_600_c.txt,1000,0.3,0.5,-266
tuning_sets/tune_600_c.txt,1000,0.3,0.5,-194
tuning_sets/tune_600_c.txt,1000,0.3,0.5,-291
tuning_sets/tune_600_c.txt,1000,0.3,0.5,-233
tuning_sets/tune_600_c.txt,1000,0.3,0.5,-270
tuning_sets/tune_600_d.txt,1000,0.3,0.5,-233
tuning_sets/tune_600_d.txt,1000,0.3,0.5,-236
tuning_sets/tune_600_d.txt,1000,0.3,0.5,-281
tuning_sets/tune_600_d.txt,1000,0.3,0.5,-268
tuning_sets/tune_600_d.txt,1000,0.3,0.5,-205
tuning_sets/tune_600_e.txt,1000,0.3,0.5,-251
tuning_sets/tune_600_e.txt,1000,0.3,0.5,-241
tuning_sets/tune_600_e.txt,1000,0.3,0.5,-244
tuning_sets/tune_600_e.txt,1000,0.3,0.5,-260
tuning_sets/tune_600_e.txt,1000,0.3,0.5,-162
